price_nom,CPI,realprice,lnrprice,dln_rprice,cons,dln_cons,prod,ln_prod,dln_prod,date,t,ln_cons,kilian,elec_price_nom,elec,rp_comm,nom_ind,elec_ind_nom_det,
2.6,169.3,1.53573538098051,0.429009341876438,0.104109658924686,1809.3,-0.171330255795588,2055436,14.5359985488587,-0.074136864064371,,1,7.50069530912505,-8.85,,,4.51860602480803,5.12,0.167732796717173,0.099074304026682
2.73,170,1.60588235294118,0.473673358134698,-0.067220596870902,1828.00000000001,0.232623609758263,1908564,14.4618616847943,0.083828316278762,,2,7.5109777520141,-7.49,,,4.47647058823529,5.11,-0.020704703282828,-0.012179237225193
2.66,171,1.55555555555556,0.441832752279039,0.165403012887361,1723.8,-0.05027290043875,2075453,14.5456900010731,-0.058260495538118,,3,7.4522864352133,7.19,,,4.57894736842105,5.1,-0.002579703282828,-0.001508598411011
2.86,170.9,1.67349327091867,0.514913220698307,0.115130112448611,1840.3,0.249542639967562,1957991,14.487429505535,0.021901506289916,,4,7.51768388079115,10.28,,,4.58162668227033,5.1,-0.10712831439394,-0.062684794847244
3.04,171.2,1.77570093457944,0.57419523769858,0.364672752416174,1970.3,-0.344894552387973,2001347,14.5093310118249,-0.018832661454104,,5,7.58594109440192,6.31,,,4.64953271028037,5.38,-0.114593592171717,-0.066935509446096
3.77,172.2,2.18931475029036,0.78358859545438,0.019778200028201,1880.5,-0.056149895071456,1964009,14.4904983503708,0.027091874445871,,6,7.53929297791039,5.08,,,4.64576074332172,5.65,-0.000913036616161,-0.000530218708572
3.84,172.7,2.22350897510133,0.799086567435094,-0.036371695043256,1737.4,0.202163110765182,2017945,14.5175902248166,0.009900062786857,,7,7.46014502182582,6.78,,,4.56282570932252,5.65,0.152593907828283,0.08835779260468
3.73,172.7,2.15981470758541,0.770022434491183,0.165791415721927,1850.6,-0.08702973889645,2038022,14.5274902876035,-0.025340681102312,,8,7.52326518981493,8.24,,,4.53966415749855,5.55,0.63051057449495,0.365090083668182
4.26,173.6,2.45391705069124,0.897685544043121,0.078761676825477,1858.30000000001,-0.121944850637943,1987026,14.5021496065012,0.054225339828218,,9,7.52741737027961,12.25,,,4.33755760368664,5.32,0.221691130050505,0.127702263853978
4.58,173.9,2.63369752731455,0.968388762753948,-0.043183173812466,1872.30000000001,0.333257068322871,2097748,14.5563749463294,-0.047856717536217,,10,7.53492290060811,13.53,,,4.37607820586544,5.18,0.27068418560606,0.155655080854549
4.4,174.2,2.52583237657865,0.926570662493905,0.290073894510405,1967.60000000001,-0.154986196436585,1999721,14.5085182287932,0.034837027874669,,11,7.58456980492119,12.84,,,4.36854190585534,4.95,-0.149157986111112,-0.085624561487435
5.77,174.6,3.30469644902635,1.1953446231026,0.13508769807382,2138.80000000001,-0.353851653829153,2070613,14.5433552566679,0.012638255579221,,12,7.66800020307458,5.99,7.68,4.39862542955326,4.3127147766323,5,-0.72730192550505,-0.416553221938746
6.82,175.6,3.88382687927107,1.35682097664245,-0.218763955755333,1925.1,0.076201091491137,2096948,14.5559935122471,-0.093353011010066,Jan-2002,13,7.56273319342458,2.89,8.02,4.56719817767654,3.95785876993166,5.03,-0.051433869949496,-0.029290358741171
5.08,176,2.88636363636364,1.05999745254033,-0.142562864264196,1880.9,0.17782254109065,1910051,14.462640501237,0.102577611225826,Feb-2002,14,7.53950566467676,-2.88,8.39,4.76704545454546,4.47727272727273,5.57,-0.381121369949494,-0.216546232925849
4.37,176.1,2.48154457694492,0.90888117959343,0.035259676826454,1894.80000000001,-0.07897078373976,2116381,14.5652181124628,-0.042585972311754,Mar-2002,15,7.5468685710496,-1.22,8.52,4.8381601362862,4.25894378194208,5,-0.718829703282828,-0.408194039342889
4.52,176.4,2.56235827664399,0.94092803625954,-0.043711106913306,1871.80000000001,-0.114501511191553,2028145,14.5226321401511,0.020788795392491,Apr-2002,16,7.53465581372316,-5.5,8.91,5.05102040816327,3.86621315192744,4.97,-0.083378314393939,-0.047266618137154
4.36,177.3,2.45910885504794,0.899799030268872,-0.158212618104859,1833.7,-0.002481421228471,2070749,14.5434209355436,-0.038135878119618,May-2002,17,7.51409106255512,-5.21,9.63,5.43147208121827,3.64918217710096,4.43,-0.195010258838384,-0.109988865673087
3.79,177.7,2.1328081035453,0.757439469921821,-0.160694039333329,1794,0.151274783630136,1993266,14.505285057424,0.024140528695927,Jun-2002,18,7.49220304261874,-10.29,9.55,5.37422622397299,4.04614518851998,4.1,-0.269246369949494,-0.151517371946817
3.35,177.4,1.88838782412627,0.635723461949587,-0.009419255703194,1821.5,-0.200046493200571,2041970,14.5294255861199,0.007205718239803,Jul-2002,19,7.50741561644862,-23.13,9.53,5.37204058624577,3.92333709131905,4.81,0.045927241161616,0.025889087464271
3.33,177.4,1.87711386696731,0.629735420104965,-0.209465748903765,1869,0.109551333348612,2056737,14.5366313043597,-0.023391579187502,Aug-2002,20,7.53315880745556,-43.79,9.27,5.22547914317926,3.92897406989853,4.53,0.26926057449495,0.151781609072689
2.93,178.1,1.64514317798989,0.497827418721452,-0.099914415555153,1882.2,0.557023092694025,2009185,14.5132397251722,0.042794798218964,Sep-2002,21,7.54019658442469,-47.64,9.11,5.11510387422796,3.73385738349242,3.94,0.589191130050505,0.3308203986808
2.78,177.6,1.56531531531532,0.448087283132567,0.457108677138872,1968,-0.451760637092047,2097034,14.5560345233912,-0.044363828382311,Oct-2002,22,7.5847730776122,-52.29,8.4,4.72972972972973,3.70495495495496,4.59,0.269850852272727,0.15194304745086
